id,seed,forcedness,compression_score,stagnation,efficiency,auto_move_flag
16010318,x#qK#JcT#zIAn#gFXGO#hEPMwl#oNYpsUi#kfVRbCtHjSuZeyQamBvDdWrL,120.500000,3081.000000,47.000000,0.631250,1
16010102,p#rs#xog#jiTy#QVdAe#OJMPqc#NlBDauX#kbmvnWtKzRUZSIFfHCwLYGhE,136.500000,2060.000000,58.000000,0.533981,1
16010103,h#no#lvk#MGEe#TsXcm#QrbIiq#FjNBUwa#PtJCdWHzSxgDKVALRuypZOfY,142.000000,2008.000000,45.000000,0.638889,1
16010104,n#pU#PZH#mRoq#XWihg#OSblFN#BAzJvGd#kaIYDTxMytEujKfQrVewcCLs,123.500000,1681.000000,50.000000,0.587500,1
16010105,P#tY#rmU#NCTK#wjeAI#HgsJka#FXVuMzo#xGiWQLpfBDdOEclRSbhZnyvq,149.500000,3828.000000,50.000000,0.555556,1
16010106,y#dB#sKb#uUtZ#jhLOq#nFVrDH#vpoIeNC#WiJwMfXSAPGxRzglaYkmQTcE,166.000000,2242.000000,58.000000,0.570000,1
16010107,q#Mb#hIT#lKYg#pjrdZ#BxzGnc#CwuOeyo#HNQJXRWmLSAstDUVEfkFvPia,121.000000,2089.000000,58.000000,0.538889,1
16010108,p#bd#tmL#UFEO#gyxhR#kCSIoi#VeWjQDM#AJrZTXYNfGzwclaPHuvsKBnq,156.500000,1996.000000,42.000000,0.609890,1
16010101,W#Vy#Ndf#rusX#xzIaB#HFMZcG#RTKUDPg#bqwQJoCOphLSAinYltevmjkE,130.000000,1271.000000,52.000000,0.578947,1
16010109,k#Wv#OAY#KXiS#fzgFU#tJBsZR#emDHdNa#wPpbxcEoyClIQjMqGTnrhVuL,184.000000,2842.000000,53.000000,0.568807,1
16010111,a#Cz#BTd#AfMv#GnNKc#IgejtE#wqFUJyZ#bmpYxRHQiVLWPkDlXSsorOuh,136.000000,1279.000000,46.000000,0.614943,1
16010112,w#EF#KbU#hfYa#ZoBOz#vWpuQL#rsqDHXT#InMSGJCtRjNmlVexicygkPAd,128.500000,1699.000000,57.000000,0.609890,1
16010113,R#Uc#qAn#HWvF#uPDmf#pgBjiO#SdretTY#oMzCXZKbLxkJwVEQhGsINlya,132.500000,1929.000000,57.000000,0.572222,1
16010114,A#Bm#WMF#wDbd#ZfRNj#KCSvay#OVxQYHr#PlpXGgqsUuEonkiIhLtecTJz,99.000000,1452.000000,39.000000,0.656716,1
16010115,w#mF#tei#sSCc#JxBrR#DIUgOA#dLZPNoH#EfkTKYVulnpMbvyGzWQhXqaj,124.000000,1901.000000,50.000000,0.600000,1
16010116,u#xk#MSV#rsQz#wGWij#KEqCeI#UmAPgbt#RpDBdXonlcZvNYhOfFaTyLJH,125.000000,2562.000000,37.000000,0.651316,1
16010117,B#ln#hvt#MiOf#sPYQU#qgRrJN#SKVLbTG#WHdEyDkaFjwecoXCAzuZIpmx,113.500000,408.000000,49.000000,0.651786,0
16010110,v#cy#doq#QKLJ#WxsiT#AEeNrh#IBYDOuX#zPgktwFbVpCfZSUlaRjGnHMm,117.000000,1451.000000,61.000000,0.533708,1
16010118,N#GW#zXI#tJcA#uyPlv#UZixmh#VKRQMDH#kCFfELjbngBowYqeOsrTadpS,137.500000,1609.000000,51.000000,0.547368,1
16010100,b#FP#kWa#HzLr#XJqwT#gDyhCI#mtRNGcA#jneOSEZfYMBvQipdlxusUoVK,133.000000,1187.000000,48.000000,0.666667,1
16010098,a#WE#DxB#Fisc#gSOyw#eoGnvX#HLplrTu#ZbMqmtfRAVkUjQPzKYJNhdIC,141.500000,1773.000000,46.000000,0.619565,1
16010082,D#vd#yUa#NOSP#rzZkA#KHjtCx#sTEmlqp#LBiunGeXWghoYFIJwcfVRMQb,147.500000,1822.000000,55.000000,0.567961,1
16010083,j#GQ#Yta#PEyb#dOvfJ#RMHXkT#rCBeUxA#hDnZplcKViIgomWwLSuFsNqz,127.000000,2320.000000,68.000000,0.479381,1
16010084,K#Bs#Pkv#gHfG#YAZeW#bxJonl#UiICcMw#jDdVSNOqupEmLyRrTztaXQhF,141.000000,3570.000000,49.000000,0.605556,1
16010085,D#AS#eby#Qwum#JYjMW#fgtxlp#VIBqoNE#RFsUPOHhrnXCiTzckGLdZavK,160.000000,4037.000000,51.000000,0.617925,1
16010086,Q#vr#ECf#osBx#XApMu#hRlezU#HgFbdSI#VymaqNLnGkZtDiWcYPJOKTjw,105.500000,2701.000000,55.000000,0.681818,1
16010087,B#GP#qRg#FQNv#SiWrl#eDXjxU#uJETLnI#zKdkZpoMtaOfHsbVYhCmAcwy,151.000000,1683.000000,57.000000,0.618812,1
16010088,N#Bf#nwU#zqug#ObZri#sRKkAW#TYopHGJ#evcdxPaSXDMEVjtFLQhCIlym,158.500000,1720.000000,51.000000,0.623762,1
16010099,A#xR#JaB#QDCb#fWmwY#eGUrjT#hlXiupF#MyEtKvSkVOPzngIqHLsZocdN,128.500000,2373.000000,47.000000,0.629412,1
16010089,R#Mq#yUm#Frhn#osANj#OGDgLl#TQEHiwC#bvcfBeZIzSuKWVPdYxktpJaX,148.000000,2646.000000,51.000000,0.593750,1
16010091,U#xE#Gba#QyJS#YAepd#jkRKFq#wslgfoP#WLruzvIiXOMCBhTZctNnHVmD,96.500000,1830.000000,37.000000,0.705479,1
16010092,Q#Rq#XfY#KzxC#IDlsV#BNiMaj#HdUbJGo#hPwcgmrtZkynLWTveOSuEFpA,110.000000,926.000000,49.000000,0.615854,1
16010093,l#sW#Xef#Fyxj#rThcg#HdYqQE#wMvpSUN#PnIiuDORbkGCtBKzLZJVoAma,75.000000,924.000000,30.000000,0.741379,1
16010094,Q#ak#dju#xbRg#VJLPM#zXmfIC#WvwhlNE#ZeYKsynSGiHUADqptFToOcrB,124.500000,1822.000000,51.000000,0.591837,1
16010095,I#PS#efC#tzJy#KVuQh#WdlkGE#aMnBHoN#ZOpmjqUFXYwcTvgRibDArxLs,107.500000,1459.000000,43.000000,0.644444,1
16010096,V#qa#smx#iRwf#XFIEZ#yNYBjP#oSGdUck#tOMKDhuHACTlWrpvgzbJLenQ,154.000000,2755.000000,67.000000,0.476636,1
16010097,H#rU#vna#EORL#CoujA#QTWtDd#bePpSIY#zZsygmGXcNlJifBFqVwhMKxk,122.500000,3403.000000,61.000000,0.547059,1
16010090,E#AN#Xgv#xMQi#JbknZ#jIYfVy#LestmBp#RSGUTcuKhPwqCFHOozdWDrla,123.500000,1102.000000,53.000000,0.564516,1
16010081,P#tO#DIA#qjcC#gYkzN#roHTdX#yFQGaiu#LnwVexBKMhRJZfvSUEplWsbm,124.500000,3403.000000,52.000000,0.581395,1
16010119,e#bA#xan#WHQi#KudNF#RSpMcg#VqwUfvt#TjBCJomEPYXDhIkGzsLryZOl,80.000000,2083.000000,54.000000,0.610465,1
16010121,p#JS#std#frWy#ghKPz#bCxoOm#kjZwiMN#IlXEuUFvqLYAeRBGaVHnQTcD,143.000000,1242.000000,42.000000,0.765306,1
16010142,A#vO#LnB#NoVj#zKHIk#wDeqdE#GQmxCsU#urThSFbYiPaWlXyfpMcgtRJZ,184.500000,5319.000000,67.000000,0.500000,1
16010143,l#rx#UbM#nBGI#KtvHw#jRLFPD#oOYTdzQ#yZafmuCVkeNghpSEqXicJAsW,136.500000,2339.000000,50.000000,0.629032,1
16010144,Q#nC#jxT#ZSHN#hVuGr#dFiEwp#qfJzMRg#XyBIoPmcLkseKObUYDtWvlAa,132.500000,2127.000000,56.000000,0.583333,1
16010145,G#KI#ehs#qbOr#wQjgA#HldcCu#XmzkyEp#aTiYRLPZVnNxFDMofJSvtBUW,127.000000,4008.000000,69.000000,0.443299,1
16010146,D#jK#lAa#rcHu#qwxNm#BgOLZJ#vUzQIWy#bfhFRiXekdMTVCGtnsYpESoP,155.000000,1510.000000,54.000000,0.540000,1
16010147,p#Pt#KaB#ErXA#DFqCe#oNmMHd#TcnghyW#iLSjwVIxfUzZklGsbOJQvRYu,77.000000,948.000000,25.000000,0.885417,1
16010148,E#tp#csF#Zknw#xQqya#SlCbOU#RuVzAvX#rIPMWYijdgJohBTGfNmDKHLe,167.000000,4565.000000,57.000000,0.672566,1
16010141,Z#zn#sSi#vTjI#OBXky#uDmboQ#GWVHcJd#hapxeREwKPlqLAUYMtgrCFfN,114.500000,4291.000000,78.000000,0.438679,1
16010149,K#VS#UXE#PBYi#AoQtg#eyZdRa#lIMzOLs#DrfhHnpGxmCqFkJucvWbjNwT,157.500000,3005.000000,55.000000,0.603960,1
16010151,R#ca#BKp#XYCM#PqvJN#mWwyUs#gIfZHnu#txFhVjrGTzQibLDkoAldeOSE,126.000000,2154.000000,45.000000,0.695652,1
16010152,g#uJ#Tbf#sQnd#eiUHL#FVWBpk#KcwZCYO#tjzGhIoyXAxlRMaNqmSvErDP,145.000000,3103.000000,63.000000,0.490000,1
16010153,y#CB#uYv#mzSJ#TEKDq#eAVLcW#OxlPrnX#kNpZdtaHgiFjfoRIMwQhbsUG,120.000000,1764.000000,53.000000,0.540698,1
16010154,P#lB#gvH#TZIx#Kkura#iLcJYq#Wmspfjz#DSGEUMtVbRQXwyeAnNCodhFO,128.000000,2499.000000,42.000000,0.585366,1
16010155,H#GZ#FlB#CngP#RLSyQ#IKufxb#mXjVcUq#MkdTzesrJtWavEpDiwAhNYoO,175.000000,2499.000000,51.000000,0.616822,1
16010156,K#AE#xcC#VTmq#yrIwM#npOghl#XuZfGkS#RJQDFoWdbLUPYBvajtseziHN,106.500000,2080.000000,42.000000,0.630137,1
16010157,E#UW#VKq#HviB#DOgdN#uPmIMn#sztopyR#XYTQwrJhbaASFZkeLfGlCjcx,134.500000,1716.000000,47.000000,0.594737,1
16010150,E#WM#Ojs#AnxN#vqFwl#medzPg#krHXLTi#KUyhocVSZQDRBJafCYpIGbtu,99.000000,2203.000000,48.000000,0.637931,1
16010120,h#at#eks#BynW#EUKoH#qVirCA#GTmRlwd#IPSMjLQxupJZYDvObfXzgNcF,127.500000,3325.000000,57.000000,0.549451,1
16010140,c#Sf#oJy#Ekgn#wXzPD#RGtUvF#HdVbjNY#umMTlQqBOsWxrahLCeIpAZKi,156.000000,5051.000000,68.000000,0.504762,1
16010138,O#xq#LkP#iRVp#mhFGs#uQMIwe#YrfEdSD#UoyjNAzTZnXHvCKJBWlgbcta,124.000000,1707.000000,48.000000,0.733645,1
16010122,n#Xz#jeV#BLAF#xpYZT#GlUtJQ#gqEyiwD#vKdmkCRMsuoPaISWcrbHNhfO,125.500000,2061.000000,52.000000,0.577778,1
16010123,T#Md#BkE#lQYt#gbaJh#wxZPpq#zHiSGfN#vLsAUoXuIcDFWyRmjKVrneOC,119.500000,2179.000000,53.000000,0.590000,1
16010124,F#Ez#PaY#loXW#DNqcZ#tCeOVh#rswfJKb#mxAQRkyuTdBHMSLvIjgpiUnG,170.000000,3138.000000,70.000000,0.469027,1
16010125,w#GJ#lyN#Ffui#OjAPQ#KpgDCa#rUzkSXv#bxEHqdBTnotWmLsZYIcVeMRh,132.000000,1775.000000,49.000000,0.587209,1
16010126,V#xc#jvP#CTso#BzquD#pWwAfn#ROlQLGt#bkhFYJgXmayMZeIUNHrKdESi,118.000000,1704.000000,50.000000,0.652439,1
16010127,Z#GA#XnC#UKdP#tELQf#oVcegr#hsRkpMz#WFvwyaHSYOJBjlbmxNTiDIuq,136.500000,1944.000000,57.000000,0.537234,1
16010128,h#rn#PAL#WocX#gVSxf#kKHtly#UsivdRa#TBQYINGJuZeqmbwpFDOCMzEj,125.000000,1441.000000,44.000000,0.676829,1
16010139,I#VB#zAE#oflt#ZuhaC#XdcHQF#WpOxgNT#KkimvqSneRGMbPUsyLjwJYDr,142.500000,2917.000000,63.000000,0.660714,1
16010129,N#ZK#npf#gSuv#ebXmG#OlMFtJ#isHIYUz#ckaTwRqDjhrVCxLEWQyAoBdP,134.000000,1500.000000,53.000000,0.556701,1
16010131,a#pE#hCo#TkxO#LMFmR#IdiZHN#fUJeYtS#DBscPrlnGqbjAyKwWzuvXQgV,115.500000,2003.000000,46.000000,0.615385,1
16010132,S#YH#phv#DGqi#MlALr#dXNKae#QgufPzJ#mtjbIxywUTFoOCZBkRVscWnE,144.500000,1410.000000,48.000000,0.603448,1
16010133,L#TZ#GMa#PVlv#ibfKO#DEJRqn#IShprcg#NedHAjtBkzmuQYsXwWCyFoxU,140.500000,1970.000000,43.000000,0.623529,1
16010134,F#Km#fGW#irIo#BkQSA#XZhxPM#CjdnHRl#aLbzOtqyYvJUsgNuwEceDVpT,76.500000,545.000000,32.000000,0.737288,1
16010135,a#rc#xYU#KQub#Fjnmg#eiRDvd#PzXSAIf#qTstwOZJVBCGELyHphWoMkNl,116.500000,3744.000000,63.000000,0.521053,1
16010136,l#zq#idN#Jowj#bBHOn#VWIxGR#fKtpLZQ#usTmvFUhyeSgCDcMAaYPXEkr,126.000000,1506.000000,46.000000,0.670213,1
16010137,I#Az#WTd#vxoG#FJqgU#thQORl#wMZLcCu#PesHrbijVakSDnXBNpfYmKEy,109.000000,619.000000,38.000000,0.729412,1
16010130,m#ZS#NDB#xJsi#XjYEc#UrvWGu#ATzPbKw#aMtVldOReqoFnhfCpykLQgIH,129.000000,1628.000000,49.000000,0.577778,1
16010158,s#ja#kcg#ywrK#lfpXn#QSDTNz#JmChvML#dPiROIGeWBuZVYtoUEHAFqbx,150.000000,4187.000000,58.000000,0.505208,1
16010080,L#bA#lhv#xWuN#pJPIY#ozOKaq#GXsCEme#SgZwRtyQDiFMjrTfcHkUVBdn,158.500000,2866.000000,61.000000,0.527523,1
16010078,s#qb#QiX#LOKe#tHVmC#vfRwdP#FxWpMhn#SNuEaoIBjZDlyUrcJkAGTYzg,148.000000,3747.000000,52.000000,0.632653,1
16010022,r#tQ#pgU#TqsE#yNWbB#coCGKe#OxuDSdA#havwZzFXYjIilmMPVLJRHkfn,130.500000,3487.000000,61.000000,0.586022,1
16010023,i#Vx#dJB#Eyqr#ZRXzA#MthTgP#YoepSNL#GcwCDukvsInjQbFOmUKflHWa,163.500000,2434.000000,54.000000,0.578431,1
16010024,q#YL#xPR#bFzZ#nXUpW#KgMhdA#ljGfSct#arkBJvQiTOImuHVECNysewoD,157.000000,2853.000000,47.000000,0.601124,1
16010025,U#Vn#NXB#YZaJ#SwWic#rhIHpb#lGkjRfu#mDMxeLTEAqyKsCdPOQgFzvot,161.500000,2059.000000,46.000000,0.592784,1
16010026,e#nk#AiJ#ZSsz#wUVTo#tRbWIN#pDdXExC#HgqQYmhGrPLljKFBcuMfavOy,144.500000,2855.000000,52.000000,0.726804,1
16010027,w#kn#iEt#MJzW#vShqA#YmgZTR#KfClUON#bIpHjVLFsQdPeXouyBGcaDrx,133.500000,1375.000000,55.000000,0.536458,1
16010028,X#dh#QOS#TAvg#CrjtV#lncaFE#sHwDRmI#xBqkYKWubZUpozMJNiyLGPfe,142.000000,1813.000000,54.000000,0.541667,1
16010021,g#Bf#MZq#rdpE#hsHae#TCRuQx#YWOVbic#wmKSjPyzntXkLNUGFJvAoDIl,140.500000,1785.000000,57.000000,0.663551,1
16010029,F#Lx#nQt#DswW#Hmgik#czOpuq#KeoZBNP#YJGXIhVljvCryEUaRdAMTSbf,170.000000,1525.000000,58.000000,0.539823,1
16010031,a#cb#edZ#Mfon#IWKqY#FTHJSU#yBOmNQA#hEsCuRwPXpjDxiVtvlrgkLGz,46.000000,117.000000,40.000000,0.710843,0
16010032,C#MX#KZn#DrBI#GcsmU#TxvtRq#bdjiYoA#PWyhzLFHwJEeSuNflQgOaVpk,148.500000,1949.000000,46.000000,0.615789,1
16010033,A#wJ#Elt#fNpn#MKPUR#CBoivq#bkuaImj#yTGDxFSYrQXOhHzedVgcWLsZ,149.500000,4399.000000,61.000000,0.553398,1
16010034,G#uM#pyU#dOKj#ziZca#hRSkTt#DJInYAN#brWelfXQPCmLEHgFwxBsqovV,122.500000,1181.000000,46.000000,0.620482,1
16010035,n#fm#tvi#oGAg#XLdRy#FuDNBH#QZPbKjs#WwpYlrJSxeOhaTzEcCkqIVUM,134.000000,2208.000000,58.000000,0.567010,1
16010036,M#KY#XLZ#JWon#HdUIa#QSrRFT#NOyABsP#uhzDjxfVeqwkGiEbCgmtcvlp,130.500000,3828.000000,56.000000,0.576923,1
16010037,a#AN#Vyg#IGWb#QTkzh#fcmtnJ#PeREBSj#vriCqxZsMwLXKOUuplYoHDdF,136.500000,3416.000000,60.000000,0.546875,1
16010030,q#hG#zLv#YPWZ#jgERS#sFteCw#HilBTrO#xVDKpUyJoNfMAmcIkabQnuXd,125.500000,2250.000000,43.000000,0.609756,1
16010038,y#xO#YjC#pAQI#BsEaN#TqvtWl#fURFVbc#MenzhgXkPJuHirGSKZmdwLoD,140.500000,1887.000000,43.000000,0.666667,1
16010020,Q#OJ#yqg#WImv#nhDUb#oTpGaA#duxeNXs#rjRSMYwflKzPZLcFkBVtiEHC,150.000000,3668.000000,54.000000,0.578947,1
16010018,Z#wS#DKQ#UlCW#nAary#mpvgoM#ehEGuVX#HxzRfiOcYPJFBjtTqkLNsIbd,152.000000,4005.000000,49.000000,0.609890,1
16010319,R#ra#voX#PfWG#pnjZK#xTblAq#wVDhdYs#zNImJUSBucEeCkLgQOMyFHit,157.500000,3838.000000,53.000000,0.605263,1
16010003,T#Ur#FsA#ofBx#pgbPa#ESkCqm#QDZIKRw#eyWdVXYlLNMjHctiGvJuhnOz,127.000000,1784.000000,57.000000,0.535294,1
16010004,d#YX#tlq#pGeJ#sjxUN#TkCrDI#hSMgQWL#zmaPicwFyRZOKfVbAHuEBovn,118.500000,3008.000000,49.000000,0.609890,1
16010005,v#HU#FKz#oXNn#VlZJp#GQyqYi#uRhMrCW#LOETAgfbIskectDPjSmBaxwd,131.000000,1434.000000,45.000000,0.627660,1
16010006,C#ER#MeF#Pdja#xgsru#VpqctO#IwGLYHQ#nANXDvBKJWkliSoTyZfUbmzh,105.000000,1188.000000,40.000000,0.759259,1
16010007,k#Yz#DuA#owCG#hEMKB#XyWiNj#xflqTPn#SpmQUZLdveOrIacFJtRHsbgV,110.500000,1017.000000,50.000000,0.576923,1
16010008,N#PG#ekQ#zrfK#JZhHn#XCESvA#yBuRiLp#oVgdWxqTtIbMlmDYwjFUOsac,124.500000,2792.000000,58.000000,0.527174,1
16010019,n#Bh#xgH#NKwM#sGCYc#ILZjyi#TWVRFeE#rQJlAzUmdOfSDkXptuvPbaoq,137.500000,3424.000000,56.000000,0.532967,1
16010009,l#ED#trC#ygFG#xkedX#KvfTSa#JhYqRcn#LBoMpbsAHuWOIZmzNPUVjQiw,124.000000,2820.000000,56.000000,0.581522,1
16010011,v#CN#KqA#YkdB#XrTcW#mizHQs#DGwnxpe#SloyIZFLauVtPgEfhjbJRMOU,109.000000,1200.000000,58.000000,0.601010,1
16010012,U#Mu#BHK#Lvbs#GxAJR#yNcZPg#Ttdmiql#nIhWfrEOawjVCoQkYpeXFSDz,100.500000,1550.000000,49.000000,0.567901,1
16010013,h#dA#uiB#zftl#RegJr#yvwZoC#HqQcPMn#EkXDFWLNYmGaSKjxVbsTIpUO,142.000000,2050.000000,51.000000,0.623711,1
16010014,K#dM#WQt#JByj#RYzIb#TXOSCV#HhPDqul#wfeUcropmsiZNLGFnExkaAgv,162.000000,3252.000000,51.000000,0.580000,1
16010015,F#BS#lXk#JCGA#rfQtj#OYqDao#ZiczTNd#vsnupxWmbEPHVULhKywMgIeR,126.000000,2628.000000,40.000000,0.691781,1
16010016,a#Al#jJS#qchM#edorQ#IftOnF#DuziHXp#bPUmyVZCKYLvBEgTwNGsxRkW,129.000000,2008.000000,60.000000,0.505208,1
16010017,L#aZ#fij#dVhc#OGFnN#stMrWP#JElueoT#zgYpQUCDmSHqBbkKwIxARXvy,144.500000,3662.000000,55.000000,0.558511,1
16010010,m#tO#hdV#PASy#fQkMa#KHBrjY#eCgUuzq#woTsXlZEDWNFxipnvRcGbIJL,136.500000,1818.000000,70.000000,0.466981,1
16010079,A#sY#dCu#FjVN#rioID#kQlZOE#UayPpHX#zSwbgBcWmMexTvqRGhftnKJL,141.500000,2096.000000,56.000000,0.631868,1
16010039,e#Xn#Hpw#oEPF#bigaO#YuqVAM#kJCLtxv#KsBRylSTcfmzIhUGWdZQjDrN,163.000000,5377.000000,67.000000,0.522321,1
16010041,U#KD#FgG#ElmS#qIuMc#zbdjyT#wtRnQeO#pXxNAhrZYHVakviosBLJPCfW,147.500000,2449.000000,46.000000,0.586207,1
16010062,A#ba#DCB#WZYz#VwXUv#SIjTMu#NonPGQh#KsHctyOEqxfmeRJdkiLplgFr,109.500000,2926.000000,53.000000,0.573171,1
16010063,n#XJ#iha#MqsS#wfkpr#DTeLtQ#jPYoWEm#KuCZbzHUBvlAIcGFOdxRVgNy,112.000000,1750.000000,45.000000,0.611111,1
16010064,M#FX#bWn#mlzG#HBoPi#esQrhy#tEcYZxJ#jTguDOVvLSKwCRUdIqfakpAN,139.500000,2305.000000,62.000000,0.515306,1
16010065,R#PM#Beh#vUKV#faJQA#dlqioZ#OkEDSrN#ucswTCjWnHtFgbxGXLyYmpzI,166.000000,1344.000000,61.000000,0.542056,1
16010066,f#SX#Iws#LnDy#rqbeH#WKlOcR#CThAaVg#NJZPzmYoUMFQupBEjkGixdtv,102.000000,1367.000000,44.000000,0.657895,1
16010067,S#Dy#Tzp#ibGx#VFqWN#mMPgAr#EfXKUnZ#dIcoeQCvlHJkajhtusLRYBOw,124.000000,799.000000,41.000000,0.643836,1
16010068,n#fF#Ltw#mCeN#OlISA#soTpKW#rUgGYyQ#zbHVPjqhBEcJixvDXkZaRduM,147.000000,3741.000000,56.000000,0.540230,1
16010061,J#pA#zXN#HceW#RbLPZ#rsmdVF#utKBoEI#GywhOMiSlgCnTjYvkDxQqUaf,127.000000,2233.000000,51.000000,0.609195,1
16010069,S#Ld#hpi#TBDo#jKQmx#ewMsgW#btqZzOc#nElAJRFPNGVkuXYaCfyHIUrv,143.500000,1125.000000,49.000000,0.571429,1
16010071,Z#cr#tXb#WioO#GMBfa#QuDAsT#PIwypqn#VJUENekHvSxFlghzCjKRmLYd,122.500000,2206.000000,65.000000,0.541237,1
16010072,U#QC#rKB#thpd#lXNcH#OPkYsb#iwfnDmR#jEJFxaGAvMWLIzeqZoguSTVy,89.000000,250.000000,40.000000,0.680952,0
16010073,q#SI#upz#kmcW#Qfgxh#nrCRNK#JUBAsdo#FTOYVXjwPtMEZHDlvLyeaibG,166.000000,4950.000000,68.000000,0.495098,1
16010074,y#qc#oVZ#pYlE#zKhda#FiIRHG#euSrQPX#vWBtTksMbjnDAOCgxLfUwNmJ,155.000000,2235.000000,53.000000,0.584158,1
16010075,E#DY#myX#Zuxn#qbljP#rpGJSO#WFURsiM#gchVIeQdAoCLzwkNvfKaHBtT,147.000000,1952.000000,41.000000,0.655556,1
16010076,r#MB#LCy#igaN#qVjPG#UYHOnh#eduTAFk#mJxsbZwKSfDpQtoRWlcIvEzX,86.500000,2008.000000,56.000000,0.651163,1
16010077,C#cP#phE#jbIQ#itXOF#wyZdGn#mfYqAlo#DTzBNrJUKxgRLevSMasHuWVk,160.500000,4095.000000,55.000000,0.574468,1
16010070,V#Wd#TUp#MjfD#vJKhY#wkoIqa#izXnGuP#QZAFRNSxyclbEBLgOserHmtC,105.500000,1058.000000,37.000000,0.743750,1
16010040,C#Ba#MQi#HSzD#rujcE#lqbyGL#dvtAPKf#XhgkwVxOFeRTmYnsIUWNJZop,137.000000,2011.000000,39.000000,0.685897,1
16010060,H#WK#pxI#lBET#UGDyi#jebmJQ#zfwRrFY#tsOhPCLqugnvZacXMokVNAdS,153.000000,1194.000000,49.000000,0.615789,1
16010058,A#Wk#bLx#nGlY#RvyIj#PDtMHq#hZgcUdw#JFfrBCzQVpSENOisTXaeumKo,87.000000,2701.000000,57.000000,0.535714,1
16010042,i#cy#WJr#PIFS#hXKEO#dmDGlH#LwkTzCg#eAfQvjYxqutUNVbBRpasnoMZ,156.000000,1488.000000,48.000000,0.606796,1
16010043,u#Dc#pUF#iBYw#Pfota#dkSqLl#GvhHMWK#bIJzmEsRejygxTrCZnQAVNOX,141.000000,3655.000000,51.000000,0.666667,1
16010044,w#YX#edF#yaCg#hoSjl#sDzmbp#vVinIPL#fUcuJKOTBQtqAMEHxNGRZWkr,118.500000,3081.000000,52.000000,0.548780,1
16010045,Q#sq#ZNz#iUCJ#IXTej#dSbVFk#PlrpnOL#ywDxKWagfuMovAYBGmRtHchE,138.000000,3240.000000,45.000000,0.641975,1
16010046,x#dL#loX#MVjk#pROhq#nBUTyA#DQrauvz#ZSbwmCFiYeWgEtNPIGsJKHfc,120.000000,2957.000000,62.000000,0.515789,1
16010047,d#Bm#Wct#qMjy#POwYF#GAoulk#HCDUXNe#fViZsvgSTQKrIaLxbREJznhp,91.000000,196.000000,51.000000,0.596591,0
16010048,w#Ti#goP#tMKk#drUSX#IbueyN#RCcJGDL#vpEnxsWBYmHVqZFAzhlaQjOf,126.000000,1056.000000,51.000000,0.571429,1
16010059,j#UY#sRN#MBZx#vOAQc#kKzChf#eHoIGdJ#umaPpSblTXqgwntyrVLDEFWi,88.000000,1036.000000,41.000000,0.705479,1
16010049,i#YM#rgP#tfoT#GUwLn#djIABR#zKxVbCH#DyaqWepchOZmJXSFslkuNvQE,165.000000,2454.000000,49.000000,0.627451,1
16010051,C#Ge#qoY#gpMv#yJfBd#IuThct#FVHKPDz#EslRSnaLwiANrjmWOUXQbxZk,182.000000,2733.000000,46.000000,0.596154,1
16010052,A#Zd#OHz#qtND#WbRpT#QPVicB#xGEhKLw#oJkCuvyafSjgUelsnXYMrFmI,104.000000,2497.000000,53.000000,0.594444,1
16010053,E#Zd#lLa#DcVf#CMmob#zkeFOQ#IGvjihA#RTtyrwHgpKnsUYSJXqBWPxNu,139.000000,1906.000000,45.000000,0.626437,1
16010054,n#lc#hUP#YgWL#HBIwy#KrXeqt#ZxopEAS#MGRkJuDOdmjNQFiCvazTVsfb,102.000000,1352.000000,50.000000,0.666667,1
16010055,y#Mp#enf#XOYI#LVuPW#RBcjCD#bNsZHJK#zolSrTGUaqAmdFwQhEgtvxki,150.000000,3528.000000,55.000000,0.683962,1
16010056,c#RL#QIx#SeUp#Emqsk#XVtdnZ#yrKJOHG#zwTbfoYlgBDauAhNFiPCMvjW,173.000000,3655.000000,46.000000,0.577778,1
16010057,t#uL#IGW#wVmF#ZkKjJ#fXHBsU#nDTARgS#aMvYqodbyPpEhCzeNxrQOcli,159.500000,2029.000000,43.000000,0.656566,1
16010050,O#Ey#thA#TanZ#WwjKp#qkDxbX#CsveMFz#miLgcNlSoGBrfIVUdQRJYPHu,126.500000,1355.000000,62.000000,0.505319,1
16010159,p#on#UXm#vNAR#ZrwGz#xdMlPj#eiQqkfK#uDHLTVFYWyBgtsJOCaSEhbIc,139.500000,2855.000000,54.000000,0.586022,1
16010002,x#Nj#rvn#QKTf#FSGpO#ULkRtq#IiwuMCX#JbceDZAyYlPWzsHmaoEdhVgB,170.000000,2094.000000,50.000000,0.611650,1
16010317,t#Yl#TbH#roPW#SaNMz#GxdVBi#XLDvAfg#wIumFskhOnRUpCyZcEeKqQjJ,94.000000,1321.000000,41.000000,0.666667,1
16010261,m#dv#cPN#jTBr#qtlnU#kiXwoF#xGEDuQy#pJefZOLHVshCgSRYWAaMKIbz,125.500000,1710.000000,44.000000,0.713483,1
16010262,A#dL#aOr#lmho#YUHIM#wgFsXq#zPeCZVf#jRxcbKtySEuiNnWkpGvDQJTB,121.000000,2639.000000,44.000000,0.625000,1
16010263,c#qR#Jgp#twsG#ZKaOl#oUjbhn#uXDIHze#TNLAPMkYvCxmrfFBEiQdSyVW,113.000000,625.000000,50.000000,0.588785,0
